B19013_001E,B19013_001M,GEO_ID,NAME
Estimate!!Median household income in the past 12 months (in 2019 inflation-adjusted dollars),Margin of Error!!Median household income in the past 12 months (in 2019 inflation-adjusted dollars),id,Geographic Area Name
80313,15186,1400000US36085001800,"Census Tract 18, Richmond County, New York"
80833,34456,1400000US36085002001,"Census Tract 20.01, Richmond County, New York"
100385,18409,1400000US36085002002,"Census Tract 20.02, Richmond County, New York"
50489,14982,1400000US36085002100,"Census Tract 21, Richmond County, New York"
-,**,1400000US36085002700,"Census Tract 27, Richmond County, New York"
24779,7975,1400000US36085002900,"Census Tract 29, Richmond County, New York"
82483,25336,1400000US36085003300,"Census Tract 33, Richmond County, New York"
88097,12985,1400000US36085003600,"Census Tract 36, Richmond County, New York"
70586,5880,1400000US36085003900,"Census Tract 39, Richmond County, New York"
33984,7147,1400000US36085004000,"Census Tract 40, Richmond County, New York"
88571,28263,1400000US36085004700,"Census Tract 47, Richmond County, New York"
81875,34139,1400000US36085005000,"Census Tract 50, Richmond County, New York"
81583,17733,1400000US36085005900,"Census Tract 59, Richmond County, New York"
49449,11671,1400000US36085006400,"Census Tract 64, Richmond County, New York"
121176,34248,1400000US36085006700,"Census Tract 67, Richmond County, New York"
76149,8672,1400000US36085007000,"Census Tract 70, Richmond County, New York"
81033,10643,1400000US36085007400,"Census Tract 74, Richmond County, New York"
65833,33329,1400000US36085007500,"Census Tract 75, Richmond County, New York"
57000,20100,1400000US36085007700,"Census Tract 77, Richmond County, New York"
37287,17717,1400000US36085008100,"Census Tract 81, Richmond County, New York"
91563,21450,1400000US36085009601,"Census Tract 96.01, Richmond County, New York"
85750,11570,1400000US36085009602,"Census Tract 96.02, Richmond County, New York"
75648,16017,1400000US36085009700,"Census Tract 97, Richmond County, New York"
69583,18897,1400000US36085010500,"Census Tract 105, Richmond County, New York"
79557,25138,1400000US36085011201,"Census Tract 112.01, Richmond County, New York"
81016,8333,1400000US36085011202,"Census Tract 112.02, Richmond County, New York"
44357,11041,1400000US36085011401,"Census Tract 114.01, Richmond County, New York"
83750,11646,1400000US36085011402,"Census Tract 114.02, Richmond County, New York"
108906,14942,1400000US36085012100,"Census Tract 121, Richmond County, New York"
81613,16056,1400000US36085012200,"Census Tract 122, Richmond County, New York"
81250,12927,1400000US36085012500,"Census Tract 125, Richmond County, New York"
81107,14508,1400000US36085012804,"Census Tract 128.04, Richmond County, New York"
80379,6962,1400000US36085012805,"Census Tract 128.05, Richmond County, New York"
57212,5786,1400000US36085012806,"Census Tract 128.06, Richmond County, New York"
102500,21402,1400000US36085013201,"Census Tract 132.01, Richmond County, New York"
87014,21432,1400000US36085013203,"Census Tract 132.03, Richmond County, New York"
87561,14002,1400000US36085013204,"Census Tract 132.04, Richmond County, New York"
9899,2713,1400000US36085013301,"Census Tract 133.01, Richmond County, New York"
47905,12579,1400000US36085013302,"Census Tract 133.02, Richmond County, New York"
85399,13523,1400000US36085013400,"Census Tract 134, Richmond County, New York"
87418,27114,1400000US36085013800,"Census Tract 138, Richmond County, New York"
74773,22320,1400000US36085014100,"Census Tract 141, Richmond County, New York"
103964,19380,1400000US36085014604,"Census Tract 146.04, Richmond County, New York"
112143,23059,1400000US36085014605,"Census Tract 146.05, Richmond County, New York"
103825,16293,1400000US36085014606,"Census Tract 146.06, Richmond County, New York"
95114,9995,1400000US36085014607,"Census Tract 146.07, Richmond County, New York"
110469,19194,1400000US36085014608,"Census Tract 146.08, Richmond County, New York"
99856,15749,1400000US36085014700,"Census Tract 147, Richmond County, New York"
98438,10297,1400000US36085015100,"Census Tract 151, Richmond County, New York"
-,**,1400000US36085015400,"Census Tract 154, Richmond County, New York"
105344,13517,1400000US36085015601,"Census Tract 156.01, Richmond County, New York"
112283,23217,1400000US36085015602,"Census Tract 156.02, Richmond County, New York"
90106,18472,1400000US36085015603,"Census Tract 156.03, Richmond County, New York"
98750,32826,1400000US36085016901,"Census Tract 169.01, Richmond County, New York"
100673,7678,1400000US36085017005,"Census Tract 170.05, Richmond County, New York"
79934,14358,1400000US36085017007,"Census Tract 170.07, Richmond County, New York"
109412,16350,1400000US36085017008,"Census Tract 170.08, Richmond County, New York"
93125,38892,1400000US36085017009,"Census Tract 170.09, Richmond County, New York"
82723,8745,1400000US36085017010,"Census Tract 170.10, Richmond County, New York"
100662,16593,1400000US36085017011,"Census Tract 170.11, Richmond County, New York"
89273,18796,1400000US36085017012,"Census Tract 170.12, Richmond County, New York"
36707,3755,1400000US36085017300,"Census Tract 173, Richmond County, New York"
125139,33410,1400000US36085017600,"Census Tract 176, Richmond County, New York"
115603,16417,1400000US36085017700,"Census Tract 177, Richmond County, New York"
127074,37930,1400000US36085018100,"Census Tract 181, Richmond County, New York"
104118,11385,1400000US36085018701,"Census Tract 187.01, Richmond County, New York"
112742,12221,1400000US36085018702,"Census Tract 187.02, Richmond County, New York"
76518,23833,1400000US36085018901,"Census Tract 189.01, Richmond County, New York"
102525,13403,1400000US36085018902,"Census Tract 189.02, Richmond County, New York"
103000,17564,1400000US36085019700,"Census Tract 197, Richmond County, New York"
124130,20562,1400000US36085019800,"Census Tract 198, Richmond County, New York"
99141,24948,1400000US36085020100,"Census Tract 201, Richmond County, New York"
33670,14118,1400000US36085020700,"Census Tract 207, Richmond County, New York"
100543,12038,1400000US36085020801,"Census Tract 208.01, Richmond County, New York"
119750,19520,1400000US36085020803,"Census Tract 208.03, Richmond County, New York"
102857,15271,1400000US36085020804,"Census Tract 208.04, Richmond County, New York"
69640,12184,1400000US36085021300,"Census Tract 213, Richmond County, New York"
63750,14738,1400000US36085022300,"Census Tract 223, Richmond County, New York"
122917,39955,1400000US36085022600,"Census Tract 226, Richmond County, New York"
-,**,1400000US36085022800,"Census Tract 228, Richmond County, New York"
82599,12454,1400000US36085023100,"Census Tract 231, Richmond County, New York"
83883,23588,1400000US36085023900,"Census Tract 239, Richmond County, New York"
76394,20901,1400000US36085024401,"Census Tract 244.01, Richmond County, New York"
88906,34378,1400000US36085024402,"Census Tract 244.02, Richmond County, New York"
64297,13285,1400000US36085024700,"Census Tract 247, Richmond County, New York"
92237,10402,1400000US36085024800,"Census Tract 248, Richmond County, New York"
107239,9074,1400000US36085025100,"Census Tract 251, Richmond County, New York"
68542,16507,1400000US36085027301,"Census Tract 273.01, Richmond County, New York"
85050,17296,1400000US36085027302,"Census Tract 273.02, Richmond County, New York"
75022,18299,1400000US36085027702,"Census Tract 277.02, Richmond County, New York"
105341,35667,1400000US36085027704,"Census Tract 277.04, Richmond County, New York"
86397,14885,1400000US36085027705,"Census Tract 277.05, Richmond County, New York"
103897,21114,1400000US36085027706,"Census Tract 277.06, Richmond County, New York"
115682,23147,1400000US36085027900,"Census Tract 279, Richmond County, New York"
83750,12258,1400000US36085029102,"Census Tract 291.02, Richmond County, New York"
104146,14568,1400000US36085029103,"Census Tract 291.03, Richmond County, New York"
94292,15019,1400000US36085029104,"Census Tract 291.04, Richmond County, New York"
85826,10541,1400000US36085030301,"Census Tract 303.01, Richmond County, New York"
85660,15339,1400000US36085030302,"Census Tract 303.02, Richmond County, New York"
21250,20847,1400000US36085031901,"Census Tract 319.01, Richmond County, New York"
46118,19400,1400000US36085031902,"Census Tract 319.02, Richmond County, New York"
65089,35179,1400000US36085032300,"Census Tract 323, Richmond County, New York"
-,**,1400000US36085990100,"Census Tract 9901, Richmond County, New York"
