year,uniqueid,data_value,low_confidence_limit,high_confidence_limit,populationcount,geolocation,tractfips,boro_code,boro,tract_code
2017,3651000-36005036000,10.4,10,10.8,2706,"
,  
(40.866840486, -73.8431181906)",36005036000,005,Bronx,036000
2017,3651000-36047005400,8.8,8.2,9.4,3139,"
,  
(40.6162492289, -74.0398294064)",36047005400,047,Brooklyn,005400
2017,3651000-36047054200,9.7,9,10.6,4450,"
,  
(40.6128027615, -73.9609789643)",36047054200,047,Brooklyn,054200
2017,3651000-36061004100,7.7,7.3,8.2,7817,"
,  
(40.7191610536, -73.9966953933)",36061004100,061,Manhattan,004100
2017,3651000-36061012000,7.8,7.5,8.2,3971,"
,  
(40.7669264042, -73.9647672517)",36061012000,061,Manhattan,012000
2017,3651000-36047000502,8.1,7.8,8.6,2512,"
,  
(40.6951344862, -73.9928611633)",36047000502,047,Brooklyn,000502
2017,3651000-36047013100,8.5,8.2,9.1,3828,"
,  
(40.6777175478, -73.9796018727)",36047013100,047,Brooklyn,013100
2017,3651000-36005020501,12,11.4,12.7,6996,"
,  
(40.8473921178, -73.9237041257)",36005020501,005,Bronx,020501
2017,3651000-36081003000,9.1,8.6,9.7,1399,"
,  
(40.691699956, -73.8472949256)",36081003000,081,Queens,003000
2017,3651000-36005033500,9.6,9,10.4,2178,"
,  
(40.8942653884, -73.9052412148)",36005033500,005,Bronx,033500
2017,3651000-36005009600,10.1,9.7,10.6,2594,"
,  
(40.8344401309, -73.8437617818)",36005009600,005,Bronx,009600
2017,3651000-36081044800,8.5,8.2,8.9,2571,"
,  
(40.711022325, -73.802607874)",36081044800,081,Queens,044800
2017,3651000-36047021000,9.1,8.7,9.6,3968,"
,  
(40.6276260679, -74.008156148)",36047021000,047,Brooklyn,021000
2017,3651000-36061016100,8.1,7.8,8.5,6437,"
,  
(40.7799491611, -73.977193389)",36061016100,061,Manhattan,016100
2017,3651000-36081097300,9,8.5,9.6,2016,"
,  
(40.7952180614, -73.8225159215)",36081097300,081,Queens,097300
2017,3651000-36047090800,14.3,13.2,15.4,3990,"
,  
(40.6713225812, -73.9047719509)",36047090800,047,Brooklyn,090800
2017,3651000-36081048500,6.8,6.4,7.3,4598,"
,  
(40.739693501, -73.8846134287)",36081048500,081,Queens,048500
2017,3651000-36061024500,9.2,8.5,9.9,14934,"
,  
(40.8366323373, -73.9420916205)",36061024500,061,Manhattan,024500
2017,3651000-36061027900,9.4,8.7,10.1,10292,"
,  
(40.8558384206, -73.9316628978)",36061027900,061,Manhattan,027900
2017,3651000-36047003400,8.8,8.4,9.3,3047,"
,  
(40.6436676401, -74.0447246873)",36047003400,047,Brooklyn,003400
2017,3651000-36047017400,8.6,8,9.2,1793,"
,  
(40.6025356284, -74.0125421592)",36047017400,047,Brooklyn,017400
2017,3651000-36061001300,7.4,7.2,7.7,4479,"
,  
(40.7091177929, -74.0129722598)",36061001300,061,Manhattan,001300
2017,3651000-36005031200,9.3,8.8,9.8,1524,"
,  
(40.8620468288, -73.8424521903)",36005031200,005,Bronx,031200
2017,3651000-36005002000,12.6,11.8,13.5,8731,"
,  
(40.8175800745, -73.8660962352)",36005002000,005,Bronx,002000
2017,3651000-36081069500,7.7,7.4,8.2,2128,"
,  
(40.7260632109, -73.8675394166)",36081069500,081,Queens,069500
2017,3651000-36085003300,9.2,8.9,9.6,3402,"
,  
(40.6256019312, -74.0866104975)",36085003300,085,Staten Island,003300
2017,3651000-36047024600,9,8.4,9.7,3256,"
,  
(40.618169827, -73.9811393432)",36047024600,047,Brooklyn,024600
2017,3651000-36047019100,9.3,8.9,9.9,2332,"
,  
(40.6952370245, -73.9643646593)",36047019100,047,Brooklyn,019100
2017,3651000-36047086200,12.4,11.5,13.4,2996,"
,  
(40.6502164573, -73.9282256617)",36047086200,047,Brooklyn,086200
2017,3651000-36005027300,10.1,9.6,10.7,7942,"
,  
(40.8739328841, -73.903284526)",36005027300,005,Bronx,027300
2017,3651000-36005018102,11.4,10.6,12.1,5555,"
,  
(40.8322650778, -73.9181383175)",36005018102,005,Bronx,018102
2017,3651000-36081013500,9.2,8.7,9.8,1411,"
,  
(40.770648534, -73.8989766403)",36081013500,081,Queens,013500
2017,3651000-36081084000,10.1,9.7,10.5,6478,"
,  
(40.6739495333, -73.8176521399)",36081084000,081,Queens,084000
2017,3651000-36081012200,9.1,8.7,9.6,2971,"
,  
(40.6965157593, -73.8310887468)",36081012200,081,Queens,012200
2017,3651000-36005045800,13.2,12.4,14.1,6123,"
,  
(40.88586113, -73.8452027372)",36005045800,005,Bronx,045800
2017,3651000-36047022700,10.6,10.1,11.1,3454,"
,  
(40.6815078722, -73.957252534)",36047022700,047,Brooklyn,022700
2017,3651000-36081018402,11.7,11,12.5,2223,"
,  
(40.6789485833, -73.7943607663)",36081018402,081,Queens,018402
2017,3651000-36081028800,11.9,11.1,12.8,4230,"
,  
(40.6788005178, -73.7859109892)",36081028800,081,Queens,028800
2017,3651000-36047007000,8.9,8.4,9.4,2344,"
,  
(40.6381680879, -74.0243103777)",36047007000,047,Brooklyn,007000
2017,3651000-36061025900,9.5,9.2,10,3496,"
,  
(40.8232145675, -73.9423560923)",36061025900,061,Manhattan,025900
2017,3651000-36047056000,9.2,8.6,9.8,3493,"
,  
(40.6040855071, -73.9514358302)",36047056000,047,Brooklyn,056000
2017,3651000-36047101400,11.3,10.6,12.2,2160,"
,  
(40.6416625812, -73.8906734673)",36047101400,047,Brooklyn,101400
2017,3651000-36081056200,9.1,8.7,9.5,1517,"
,  
(40.7246401369, -73.7331832649)",36081056200,081,Queens,056200
2017,3651000-36047010000,9.4,8.8,10,6737,"
,  
(40.641535529, -74.010445684)",36047010000,047,Brooklyn,010000
2017,3651000-36047014800,9.5,8.7,10.3,1209,"
,  
(40.6167077111, -74.0129609668)",36047014800,047,Brooklyn,014800
2017,3651000-36047119400,12.1,11.3,13,3914,"
,  
(40.6725527216, -73.8770602275)",36047119400,047,Brooklyn,119400
2017,3651000-36061000800,7.8,7.2,8.4,10290,"
,  
(40.7096082131, -73.9937336691)",36061000800,061,Manhattan,000800
2017,3651000-36005022000,10.8,10.1,11.5,1487,"
,  
(40.8434685609, -73.8723307486)",36005022000,005,Bronx,022000
2017,3651000-36047109800,12.5,11.8,13.3,1917,"
,  
(40.6526645024, -73.9016509941)",36047109800,047,Brooklyn,109800
2017,3651000-36047037100,12.3,11.4,13.3,4120,"
,  
(40.6802873154, -73.9138395394)",36047037100,047,Brooklyn,037100
2017,3651000-36047065200,8.4,8,8.9,1232,"
,  
(40.6147620056, -73.9300726952)",36047065200,047,Brooklyn,065200
2017,3651000-36047093000,11.8,11,12.8,2547,"
,  
(40.6499290598, -73.915407471)",36047093000,047,Brooklyn,093000
2017,3651000-36085008100,10.1,9.7,10.6,4301,"
,  
(40.643871991, -74.0938649164)",36085008100,085,Staten Island,008100
2017,3651000-36081085700,7.5,7,8,5953,"
,  
(40.7570601984, -73.8230577651)",36081085700,081,Queens,085700
2017,3651000-36061007200,8.4,7.9,9.3,8664,"
,  
(40.7448656596, -73.9808583952)",36061007200,061,Manhattan,007200
2017,3651000-36081029500,8,7.6,8.4,3670,"
,  
(40.7559679557, -73.9067465935)",36081029500,081,Queens,029500
2017,3651000-36047101600,11.6,10.8,12.6,1464,"
,  
(40.6433029904, -73.8881408749)",36047101600,047,Brooklyn,101600
2017,3651000-36081014800,9.6,9.1,10.1,2265,"
,  
(40.6945239726, -73.8224211089)",36081014800,081,Queens,014800
2017,3651000-36005038200,12.8,12,13.7,2596,"
,  
(40.8773089806, -73.8547432434)",36005038200,005,Bronx,038200
2017,3651000-36061028500,8.9,8.2,9.6,7216,"
,  
(40.8615304705, -73.9280158432)",36061028500,061,Manhattan,028500
2017,3651000-36081100802,10.9,10.3,11.5,8106,"
,  
(40.6029647566, -73.7642407968)",36081100802,081,Queens,100802
2017,3651000-36081146300,7.8,7.4,8.4,3000,"
,  
(40.7594706598, -73.7810828315)",36081146300,081,Queens,146300
2017,3651000-36047117800,10,9.5,10.6,1717,"
,  
(40.6816528339, -73.8742887282)",36047117800,047,Brooklyn,117800
2017,3651000-36005022200,9.7,9.2,10.3,3425,"
,  
(40.8356843733, -73.8552134294)",36005022200,005,Bronx,022200
2017,3651000-36047086000,12.2,11.4,13.1,3426,"
,  
(40.6499956126, -73.9329233125)",36047086000,047,Brooklyn,086000
2017,3651000-36061020300,9.8,9.1,10.6,3633,"
,  
(40.8086692687, -73.9615615426)",36061020300,061,Manhattan,020300
2017,3651000-36047073800,10.9,10.6,11.3,3225,"
,  
(40.6224096175, -73.9390771893)",36047073800,047,Brooklyn,073800
2017,3651000-36081122702,11.1,10.6,11.5,6427,"
,  
(40.7331778671, -73.812730552)",36081122702,081,Queens,122702
2017,3651000-36081027700,8.3,7.8,8.9,8757,"
,  
(40.7526941877, -73.8779449228)",36081027700,081,Queens,027700
2017,3651000-36081050400,11.4,10.8,12.1,1831,"
,  
(40.7051205983, -73.7643598761)",36081050400,081,Queens,050400
2017,3651000-36047081800,11.7,10.9,12.5,4551,"
,  
(40.6530922687, -73.9479751626)",36047081800,047,Brooklyn,081800
2017,3651000-36081065703,9,8.5,9.7,2597,"
,  
(40.7151212635, -73.8753128854)",36081065703,081,Queens,065703
2017,3651000-36047036100,13,12.2,13.7,2608,"
,  
(40.6695877602, -73.9199217614)",36047036100,047,Brooklyn,036100
2017,3651000-36047120800,11.7,11,12.4,8938,"
,  
(40.6713064241, -73.865160481)",36047120800,047,Brooklyn,120800
2017,3651000-36047006500,8.1,7.7,8.7,5191,"
,  
(40.6790574527, -73.9994589399)",36047006500,047,Brooklyn,006500
2017,3651000-36047050801,12.2,11.3,13.1,4080,"
,  
(40.6512351956, -73.9607362905)",36047050801,047,Brooklyn,050801
2017,3651000-36085030302,9.3,8.9,9.7,6369,"
,  
(40.6235144103, -74.1587313081)",36085030302,085,Staten Island,030302
2017,3651000-36085018901,9.4,8.9,9.9,5333,"
,  
(40.6120914899, -74.1399974225)",36085018901,085,Staten Island,018901
2017,3651000-36047046201,8.9,8.3,9.6,2632,"
,  
(40.6276229449, -73.973516393)",36047046201,047,Brooklyn,046201
2017,3651000-36081011200,9.6,9.3,9.9,2358,"
,  
(40.6840981209, -73.839074631)",36081011200,081,Queens,011200
2017,3651000-36061008700,7.6,7.2,8.2,6338,"
,  
(40.7422439165, -73.996996205)",36061008700,061,Manhattan,008700
2017,3651000-36081048200,9.5,9.1,9.9,1452,"
,  
(40.7148347265, -73.7679523312)",36081048200,081,Queens,048200
2017,3651000-36061000900,7.5,7.2,7.9,731,"
,  
(40.7001265513, -74.007666336)",36061000900,061,Manhattan,000900
2017,3651000-36047021900,10.8,10.2,11.5,3595,"
,  
(40.6719738743, -73.9552592782)",36047021900,047,Brooklyn,021900
2017,3651000-36061002602,8.2,7.7,8.9,4227,"
,  
(40.7243900891, -73.9786159582)",36061002602,061,Manhattan,002602
2017,3651000-36081068700,7.8,7.5,8.1,4630,"
,  
(40.7302514192, -73.8692605963)",36081068700,081,Queens,068700
2017,3651000-36081035100,8.1,7.6,8.7,4240,"
,  
(40.7590997311, -73.8770465397)",36081035100,081,Queens,035100
2017,3651000-36005013000,9.4,8.9,10,1032,"
,  
(40.8193054904, -73.8147485665)",36005013000,005,Bronx,013000
2017,3651000-36047065400,8.9,8.4,9.5,1607,"
,  
(40.6129487415, -73.9318078235)",36047065400,047,Brooklyn,065400
2017,3651000-36005041800,12.5,11.8,13.3,3598,"
,  
(40.8971161016, -73.8584600806)",36005041800,005,Bronx,041800
2017,3651000-36061011401,7.7,7.4,8.1,1412,"
,  
(40.7648402276, -73.9704938945)",36061011401,061,Manhattan,011401
2017,3651000-36081061301,9.1,8.7,9.7,5295,"
,  
(40.7089587536, -73.893182029)",36081061301,081,Queens,061301
2017,3651000-36061009800,7.9,7.6,8.4,7316,"
,  
(40.7557880351, -73.9677744988)",36061009800,061,Manhattan,009800
2017,3651000-36081008500,8.9,8.5,9.3,1270,"
,  
(40.7600216283, -73.9407221589)",36081008500,081,Queens,008500
2017,3651000-36081044400,10.7,10.2,11.2,3236,"
,  
(40.7057594644, -73.7818254759)",36081044400,081,Queens,044400
2017,3651000-36047088600,12.6,11.7,13.6,4427,"
,  
(40.6574880029, -73.9206765207)",36047088600,047,Brooklyn,088600
2017,3651000-36005025200,10,9.5,10.4,2530,"
,  
(40.8471319881, -73.8549663036)",36005025200,005,Bronx,025200
2017,3651000-36081054000,11.7,10.9,12.5,4222,"
,  
(40.7127993793, -73.7432270634)",36081054000,081,Queens,054000
2017,3651000-36047008800,8.3,7.7,9,3207,"
,  
(40.6502101567, -74.0014031429)",36047008800,047,Brooklyn,008800
2017,3651000-36047117201,9.9,9.3,10.5,2713,"
,  
(40.6808116728, -73.8875149)",36047117201,047,Brooklyn,117201
2017,3651000-36047033700,10.7,10.1,11.4,4105,"
,  
(40.6694016066, -73.9421815033)",36047033700,047,Brooklyn,033700
2017,3651000-36047013700,8.8,8.3,9.6,3057,"
,  
(40.6703973048, -73.9853273944)",36047013700,047,Brooklyn,013700
2017,3651000-36047061002,8.8,8.3,9.4,4508,"
,  
(40.5737245716, -73.9560142804)",36047061002,047,Brooklyn,061002
2017,3651000-36061010400,7.8,7.5,8.2,966,"
,  
(40.7607790885, -73.9776728786)",36061010400,061,Manhattan,010400
2017,3651000-36005015900,11.3,10.3,12.1,2164,"
,  
(40.8223699512, -73.8935569082)",36005015900,005,Bronx,015900
2017,3651000-36061006600,8.9,8.5,9.5,11740,"
,  
(40.7400705308, -73.9792317002)",36061006600,061,Manhattan,006600
2017,3651000-36005024000,10.8,10.2,11.4,3882,"
,  
(40.8416182079, -73.8688616966)",36005024000,005,Bronx,024000
2017,3651000-36047024000,11.1,10.1,12.3,4693,"
,  
(40.6288315836, -73.9931862235)",36047024000,047,Brooklyn,024000
2017,3651000-36005042300,10,9.4,10.6,4100,"
,  
(40.8770080614, -73.8773555428)",36005042300,005,Bronx,042300
2017,3651000-36047045400,9.2,8.6,10.1,1852,"
,  
(40.6186826572, -73.9650024552)",36047045400,047,Brooklyn,045400
2017,3651000-36081088901,7.7,7.3,8.1,10266,"
,  
(40.7723932518, -73.8281987879)",36081088901,081,Queens,088901
2017,3651000-36047025902,13.5,12.6,14.5,3419,"
,  
(40.6969659534, -73.9451540077)",36047025902,047,Brooklyn,025902
2017,3651000-36047003300,8.8,8.3,9.5,2327,"
,  
(40.6885117467, -73.9781090084)",36047003300,047,Brooklyn,003300
2017,3651000-36061017200,9.6,8.9,10.3,5504,"
,  
(40.7938270015, -73.9451333216)",36061017200,061,Manhattan,017200
2017,3651000-36081046300,8,7.4,8.7,4284,"
,  
(40.7439980516, -73.8710891675)",36081046300,081,Queens,046300
2017,3651000-36081052000,12,11.2,13.1,1521,"
,  
(40.7011396454, -73.7546876852)",36081052000,081,Queens,052000
2017,3651000-36047019000,8.8,8.5,9.1,4782,"
,  
(40.6210380628, -74.0003857203)",36047019000,047,Brooklyn,019000
2017,3651000-36081000100,7.3,7,7.7,4949,"
,  
(40.7431080617, -73.9510536652)",36081000100,081,Queens,000100
2017,3651000-36061005502,8.1,7.7,8.7,2257,"
,  
(40.7262229319, -73.9938720548)",36061005502,061,Manhattan,005502
2017,3651000-36081062900,9.4,8.8,10.1,2782,"
,  
(40.7009659326, -73.8831161348)",36081062900,081,Queens,062900
2017,3651000-36047028502,12.9,12.2,13.8,2802,"
,  
(40.6974507413, -73.9408852337)",36047028502,047,Brooklyn,028502
2017,3651000-36005018400,9.8,9.3,10.4,3855,"
,  
(40.8374214692, -73.8293008009)",36005018400,005,Bronx,018400
2017,3651000-36081016400,11.3,10.7,11.7,3313,"
,  
(40.6851017833, -73.8165254714)",36081016400,081,Queens,016400
2017,3651000-36061003800,8.4,7.9,9.1,9237,"
,  
(40.7273669053, -73.9884656116)",36061003800,061,Manhattan,003800
2017,3651000-36005034000,11.3,10.8,11.9,4618,"
,  
(40.8684405198, -73.8629231546)",36005034000,005,Bronx,034000
2017,3651000-36005008900,10.4,9.6,11.2,3177,"
,  
(40.818563777, -73.8939179768)",36005008900,005,Bronx,008900
2017,3651000-36081116300,8,7.6,8.4,9104,"
,  
(40.7638208525, -73.8192062028)",36081116300,081,Queens,116300
2017,3651000-36047017200,8.9,8.3,9.4,2931,"
,  
(40.6088823695, -74.0103462217)",36047017200,047,Brooklyn,017200
2017,3651000-36047013500,8.3,7.9,8.9,3596,"
,  
(40.6728109516, -73.9833133267)",36047013500,047,Brooklyn,013500
2017,3651000-36047030200,8.2,7.7,8.6,4214,"
,  
(40.5957120836, -73.9906470759)",36047030200,047,Brooklyn,030200
2017,3651000-36047093400,11.8,11.1,12.4,2401,"
,  
(40.6489251307, -73.919014881)",36047093400,047,Brooklyn,093400
2017,3651000-36047021400,10,9.4,10.5,2152,"
,  
(40.6316103859, -74.0031816684)",36047021400,047,Brooklyn,021400
2017,3651000-36047038600,8.9,8.4,9.6,3477,"
,  
(40.5923501181, -73.9751117575)",36047038600,047,Brooklyn,038600
2017,3651000-36047025000,8.4,7.9,9,1722,"
,  
(40.6236257676, -73.9958382159)",36047025000,047,Brooklyn,025000
2017,3651000-36081133900,7.7,7.3,8.1,1302,"
,  
(40.7286400024, -73.7900376878)",36081133900,081,Queens,133900
2017,3651000-36081005900,8.5,8,9.2,4169,"
,  
(40.7597005943, -73.9239255609)",36081005900,081,Queens,005900
2017,3651000-36047040100,10.7,10,11.6,3518,"
,  
(40.6864591355, -73.9127408436)",36047040100,047,Brooklyn,040100
2017,3651000-36061013300,7.9,7.5,8.5,6208,"
,  
(40.7647380732, -73.9880351836)",36061013300,061,Manhattan,013300
2017,3651000-36005033201,9.7,9.2,10.3,4115,"
,  
(40.8594756139, -73.8692323267)",36005033201,005,Bronx,033201
2017,3651000-36005028100,9.7,9.1,10.3,3794,"
,  
(40.8838069959, -73.89067885)",36005028100,005,Bronx,028100
2017,3651000-36047043600,9.2,8.6,9.8,4160,"
,  
(40.6131300249, -73.9778572971)",36047043600,047,Brooklyn,043600
2017,3651000-36005044800,12.1,11.3,13,2026,"
,  
(40.895471242, -73.8413102155)",36005044800,005,Bronx,044800
2017,3651000-36047058000,8.9,8.5,9.3,3365,"
,  
(40.5990067765, -73.9554539296)",36047058000,047,Brooklyn,058000
2017,3651000-36081107201,9.4,8.7,10.1,2443,"
,  
(40.6039657859, -73.8220426612)",36081107201,081,Queens,107201
2017,3651000-36061013500,8.3,7.9,8.7,6596,"
,  
(40.7702425399, -73.9962606907)",36061013500,061,Manhattan,013500
2017,3651000-36061025100,9.8,9.1,10.6,2526,"
,  
(40.8403420818, -73.939925579)",36061025100,061,Manhattan,025100
2017,3651000-36081084900,7.9,7.4,8.5,7642,"
,  
(40.7547094684, -73.8329978569)",36081084900,081,Queens,084900
2017,3651000-36081080301,7.8,7.3,8.4,4382,"
,  
(40.7447517689, -73.8309053171)",36081080301,081,Queens,080301
2017,3651000-36047035100,12.6,11.7,13.6,4597,"
,  
(40.6684292815, -73.9325473458)",36047035100,047,Brooklyn,035100
2017,3651000-36081056700,8.6,8.3,9,4574,"
,  
(40.6968721089, -73.892135832)",36081056700,081,Queens,056700
2017,3651000-36047000700,7.9,7.6,8.4,3359,"
,  
(40.6923198216, -73.9972990714)",36047000700,047,Brooklyn,000700
2017,3651000-36047027100,11.8,11.1,12.6,2471,"
,  
(40.6787262403, -73.9368676716)",36047027100,047,Brooklyn,027100
2017,3651000-36047000100,8.5,8.1,9,4338,"
,  
(40.7002830511, -73.9940308168)",36047000100,047,Brooklyn,000100
2017,3651000-36047066200,8.8,8.4,9.4,1411,"
,  
(40.6093051841, -73.9243720755)",36047066200,047,Brooklyn,066200
2017,3651000-36061014601,8.2,7.7,8.9,4274,"
,  
(40.777191775, -73.9521610103)",36061014601,061,Manhattan,014601
2017,3651000-36047072800,11.3,10.7,12.1,3193,"
,  
(40.6294856146, -73.9270041395)",36047072800,047,Brooklyn,072800
2017,3651000-36005030200,11.3,10.7,12.1,8887,"
,  
(40.8636526502, -73.8221848457)",36005030200,005,Bronx,030200
2017,3651000-36005036501,12.4,11.6,13.3,3965,"
,  
(40.8453745661, -73.8858158095)",36005036501,005,Bronx,036501
2017,3651000-36047019200,9.2,8.7,9.8,2772,"
,  
(40.6284584652, -73.998928153)",36047019200,047,Brooklyn,019200
2017,3651000-36081029400,11.7,10.9,12.6,6664,"
,  
(40.6713184113, -73.7810596652)",36081029400,081,Queens,029400
2017,3651000-36081038302,8.1,7.5,8.7,56,"
,  
(40.7432797954, -73.8422714989)",36081038302,081,Queens,038302
2017,3651000-36081012602,9.3,8.7,9.8,2578,"
,  
(40.6932014092, -73.8407158291)",36081012602,081,Queens,012602
2017,3651000-36081059000,11.7,11,12.6,1074,"
,  
(40.7012576959, -73.7369979057)",36081059000,081,Queens,059000
2017,3651000-36005029600,8.7,8.2,9.4,2549,"
,  
(40.8553748197, -73.8450048072)",36005029600,005,Bronx,029600
2017,3651000-36047015200,8.7,8.2,9.2,2309,"
,  
(40.6145083248, -74.0244623457)",36047015200,047,Brooklyn,015200
2017,3651000-36047100600,11.4,10.7,12.2,2489,"
,  
(40.6322532893, -73.9008896914)",36047100600,047,Brooklyn,100600
2017,3651000-36047031400,9.1,8.5,9.8,4544,"
,  
(40.5854573031, -73.9944461551)",36047031400,047,Brooklyn,031400
2017,3651000-36005040502,10.9,10.2,11.5,6863,"
,  
(40.8658779982, -73.8889612861)",36005040502,005,Bronx,040502
2017,3651000-36081078800,11.4,10.8,12.2,1818,"
,  
(40.6703261022, -73.7903653948)",36081078800,081,Queens,078800
2017,3651000-36047056300,8.8,8.2,9.6,4360,"
,  
(40.7349420273, -73.9586880232)",36047056300,047,Brooklyn,056300
2017,3651000-36047044200,9.2,8.5,10,2658,"
,  
(40.6123965321, -73.9655935668)",36047044200,047,Brooklyn,044200
2017,3651000-36061007000,7.9,7.6,8.4,8871,"
,  
(40.743184967, -73.9769613857)",36061007000,061,Manhattan,007000
2017,3651000-36005021302,11.7,10.9,12.5,5415,"
,  
(40.8429767273, -73.9203642384)",36005021302,005,Bronx,021302
2017,3651000-36081014300,8.8,8.5,9.2,4065,"
,  
(40.7663006395, -73.9115111435)",36081014300,081,Queens,014300
2017,3651000-36005013800,10.2,9.6,10.8,3042,"
,  
(40.8217440208, -73.7945884811)",36005013800,005,Bronx,013800
2017,3651000-36081144700,8.3,7.9,8.7,2927,"
,  
(40.7568682912, -73.7724261593)",36081144700,081,Queens,144700
2017,3651000-36081068000,11.7,10.9,12.7,4708,"
,  
(40.6637000592, -73.7501193502)",36081068000,081,Queens,068000
2017,3651000-36061020000,10.1,9.6,10.7,2581,"
,  
(40.8057859286, -73.9452336053)",36061020000,061,Manhattan,020000
2017,3651000-36005037100,11.8,11.1,12.5,4241,"
,  
(40.847220396, -73.8873780909)",36005037100,005,Bronx,037100
2017,3651000-36047042100,9.8,9.1,10.6,3920,"
,  
(40.6970292823, -73.9240384107)",36047042100,047,Brooklyn,042100
2017,3651000-36005007000,10.8,10.2,11.4,4584,"
,  
(40.8298152029, -73.8656233181)",36005007000,005,Bronx,007000
