boro_code,boro_ct201,boro_name,cdeligibil,ct2010,ctlabel,ntacode,ntaname,puma,shape_area,shape_leng,shapearea2,prop_area_15hundredths
"3","3079400",Brooklyn,I,"079400","794",BK95,Erasmus,"4010",2391961.6927200001664459705352783203125,6265.7627335099996344069950282573700,222220.933,0.978
"3","3049000",Brooklyn,E,"049000","490",BK41,Kensington-Ocean Parkway,"4014",2074872.2283699999097734689712524414062,6705.7198512000004484434612095355988,192762.049,0.276
"3","3049200",Brooklyn,E,"049200","492",BK41,Kensington-Ocean Parkway,"4014",1780102.3944800000172108411788940429688,8133.9730036399996606633067131042480,165377.079,1.000
"3","3039200",Brooklyn,E,"039200","392",BK25,Homecrest,"4016",1875666.4727000000420957803726196289062,5599.3115601600002264603972434997559,174254.179,0.861
"1","1008400",Manhattan,I,"008400","84",MN17,Midtown-Midtown South,"3807",1862741.7361399999354034662246704101562,5690.7018876800002544769085943698883,173056.322,0.717
"4","4061000",Queens,I,"061000","610",QN33,Cambria Heights,"4105",2619530.9834500001743435859680175781250,6537.7555840799996076384559273719788,243363.965,0.444
"2","2033700",Bronx,I,"033700","337",BX22,North Riverdale-Fieldston-Riverdale,"3701",4663991.8343299999833106994628906250000,13097.2680295999998634215444326400757,433304.755,0.005
"2","2026900",Bronx,E,"026900","269",BX30,Kingsbridge Heights,"3706",4243317.3562899995595216751098632812500,12024.0482692999994469573721289634705,394225.532,0.995
"2","2015900",Bronx,E,"015900","159",BX27,Hunts Point,"3710",1112938.8594700000248849391937255859375,4432.9342209799997363006696105003357,103396.847,1.000
"4","4035800",Queens,I,"035800","358",QN66,Laurelton,"4105",5641713.8309300001710653305053710937500,9912.3263758100001723505556583404541,524134.980,0.512
"4","4064600",Queens,I,"064600","646",QN66,Laurelton,"4105",4377809.4790599998086690902709960937500,9231.1353445400000055087730288505554,406713.707,0.128
"4","4047900",Queens,E,"047900","479",QN50,Elmhurst-Maspeth,"4109",4181150.6738499999046325683593750000000,11161.8536908000005496433004736900330,388445.575,0.735
"3","3077000",Brooklyn,E,"077000","770",BK42,Flatbush,"4015",1760973.1702300000470131635665893554688,7131.1718499700000393204391002655029,163599.814,0.722
"3","3020300",Brooklyn,I,"020300","203",BK64,Prospect Heights,"4006",1512111.0635999999940395355224609375000,5265.1686937799995575915090739727020,140480.477,0.933
"3","3019900",Brooklyn,I,"019900","199",BK69,Clinton Hill,"4004",2037876.6408700000029057264328002929688,5989.6249047299997982918284833431244,189326.040,0.628
"3","3020100",Brooklyn,I,"020100","201",BK69,Clinton Hill,"4004",1884866.9107200000435113906860351562500,6244.3806907099997260957024991512299,175110.885,0.506
"4","4084602",Queens,I,"084602","846.02",QN55,South Ozone Park,"4113",8100613.8458599997684359550476074218750,19318.9212474000014481134712696075439,752580.036,0.924
"1","1014200",Manhattan,I,"014200","142",MN40,Upper East Side-Carnegie Hill,"3805",1927688.3156099999323487281799316406250,5821.7049401499998566578142344951630,179090.360,1.000
"3","3036100",Brooklyn,E,"036100","361",BK79,Ocean Hill,"4007",1524420.5209500000346451997756958007812,6064.7001318100001299171708524227142,141623.912,0.889
"3","3031100",Brooklyn,E,"031100","311",BK61,Crown Heights North,"4006",1587578.9008100000210106372833251953125,5467.5231628800001999479718506336212,147491.652,0.802
"3","3096200",Brooklyn,I,"096200","962",BK50,Canarsie,"4009",1920772.1087299999780952930450439453125,5460.1157325300000593415461480617523,178442.638,0.997
"4","4071305",Queens,I,"071305","713.05",QN17,Forest Hills,"4108",1418825.3208300000987946987152099609375,5274.4545451100002537714317440986633,131814.423,0.909
"4","4017800",Queens,E,"017800","178",QN55,South Ozone Park,"4113",2054270.5149600000586360692977905273438,7512.8296258000000307220034301280975,190848.954,0.798
"4","4084000",Queens,E,"084000","840",QN55,South Ozone Park,"4113",6120458.1343599995598196983337402343750,11400.1728832000007969327270984649658,568611.892,0.543
"3","3061003",Brooklyn,E,"061003","610.03",BK19,Brighton Beach,"4018",902889.4019910000497475266456604003906,4774.8533779800000047544017434120178,83880.526,0.821
"4","4058100",Queens,E,"058100","581",QN20,Ridgewood,"4110",1549682.7989099998958408832550048828125,5661.3049052799997298279777169227600,143972.554,0.782
"4","4057700",Queens,I,"057700","577",QN19,Glendale,"4110",2030058.5043699999805539846420288085938,6441.7669052999999621533788740634918,188598.804,1.000
"4","4057900",Queens,I,"057900","579",QN19,Glendale,"4110",743111.1009870000416412949562072753906,4076.2853455800000119779724627733231,69037.811,0.951
"4","4061301",Queens,I,"061301","613.01",QN20,Ridgewood,"4110",7603813.9971599997952580451965332031250,15855.6750186999997822567820549011230,706423.197,0.585
"4","4003000",Queens,E,"003000","30",QN53,Woodhaven,"4111",1200464.4257300000172108411788940429688,5595.2897177200002261088229715824127,111527.529,0.525
"1","1030900",Manhattan,E,"030900","309",MN01,Marble Hill-Inwood,"3801",3282243.1240199999883770942687988281250,7744.3343616399997699772939085960388,304934.632,0.650
"4","4099801",Queens,E,"099801","998.01",QN15,Far Rockaway-Bayswater,"4114",4916319.5129000004380941390991210937500,9472.6363802500000019790604710578918,456738.723,0.153
"4","4023600",Queens,E,"023600","236",QN35,Briarwood-Jamaica Hills,"4106",1897473.6375100000295788049697875976562,5717.5557833399998344248160719871521,176282.483,0.887
"4","4023800",Queens,E,"023800","238",QN61,Jamaica,"4112",1686741.4316499999258667230606079101562,5362.8475414799995633075013756752014,156704.634,1.000
"4","4043200",Queens,I,"043200","432",QN08,St. Albans,"4112",2600532.5429500001482665538787841796875,9411.9569731299998238682746887207031,241598.963,0.658
"2","2035900",Bronx,E,"035900","359",BX17,East Tremont,"3705",1452781.5315000000409781932830810546875,5538.1237609999998312559910118579865,134972.151,1.000
"2","2036100",Bronx,E,"036100","361",BX17,East Tremont,"3705",1760193.9388200000394135713577270507812,5701.0618147300001510302536189556122,163529.687,0.595
"4","4010800",Queens,E,"010800","108",QN54,Richmond Hill,"4111",1696627.3928499999456107616424560546875,6002.6667269199997463147155940532684,157622.835,0.087
"4","4027800",Queens,E,"027800","278",QN76,Baisley Park,"4112",1887113.1866699999663978815078735351562,5752.4492952700002206256613135337830,175319.612,0.826
"4","4018200",Queens,E,"018200","182",QN76,Baisley Park,"4112",2762694.9525000001303851604461669921875,7087.1662634699996488052420318126678,256664.050,0.754
"4","4018600",Queens,E,"018600","186",QN76,Baisley Park,"4112",1922308.4880800000391900539398193359375,7030.7796217100003559608012437820435,178589.270,0.292
"3","3011800",Brooklyn,I,"011800","118",BK34,Sunset Park East,"4012",2359854.0167200001887977123260498046875,7958.0546248800001194467768073081970,219237.654,0.519
"4","4051600",Queens,E,"051600","516",QN34,Queens Village,"4105",1983892.4571199999190866947174072265625,7138.1854240599996046512387692928314,184311.043,0.812
"4","4053401",Queens,I,"053401","534.01",QN33,Cambria Heights,"4105",2799985.2963999998755753040313720703125,7981.2995718299998770817182958126068,260129.059,0.920
"4","4048400",Queens,I,"048400","484",QN07,Hollis,"4112",4466742.6890500001609325408935546875000,8758.2391287600003124680370092391968,414977.598,0.804
"4","4050000",Queens,E,"050000","500",QN07,Hollis,"4112",3612066.0805199998430907726287841796875,10937.1974136000008002156391739845276,335574.743,0.896
"2","2024800",Bronx,E,"024800","248",BX49,Pelham Parkway,"3704",2992858.8245399999432265758514404296875,7488.9712516299996423185802996158600,278049.629,0.745
"4","4047800",Queens,I,"047800","478",QN06,Jamaica Estates-Holliswood,"4106",7028450.1797399995848536491394042968750,14624.6731476999993901699781417846680,652963.762,0.786
"4","4029500",Queens,I,"029500","295",QN63,Woodside,"4109",1972793.0268699999433010816574096679688,7116.2553707200004282640293240547180,183280.580,0.514
"5","5001100",Staten Island,E,"001100","11",SI22,West New Brighton-New Brighton-St. George,"3903",3496829.9186200001277029514312744140625,8675.0790507300007448066025972366333,324867.471,0.744
"4","4152901",Queens,I,"152901","1529.01",QN45,Douglas Manor-Douglaston-Little Neck,"4104",15022067.2789999991655349731445312500000,16343.8453845999993063742294907569885,1395611.487,0.173
"4","4065000",Queens,I,"065000","650",QN66,Laurelton,"4105",4304601.8599199997261166572570800781250,9259.5212190700003702659159898757935,399912.323,0.186
"2","2026100",Bronx,I,"026100","261",BX30,Kingsbridge Heights,"3706",1883343.7603899999521672725677490234375,6369.7489313400001265108585357666016,174974.523,0.618
"2","2026300",Bronx,E,"026300","263",BX30,Kingsbridge Heights,"3706",1715401.2697300000581890344619750976562,7522.4719348400003582355566322803497,159372.059,0.647
"2","2031600",Bronx,I,"031600","316",BX31,Allerton-Pelham Gardens,"3704",1906941.0490999999456107616424560546875,6325.9341354500002125860191881656647,177163.128,0.332
"2","2032400",Bronx,E,"032400","324",BX07,Bronxdale,"3704",2885687.6888600001111626625061035156250,7630.4137867299996287329122424125671,268096.120,0.888
"2","2032600",Bronx,E,"032600","326",BX31,Allerton-Pelham Gardens,"3704",3568723.7067700000479817390441894531250,8804.8321429900006478419527411460876,331546.809,0.683
"3","3030200",Brooklyn,E,"030200","302",BK29,Bensonhurst East,"4017",2273119.7527399999089539051055908203125,6921.9140946099996654083952307701111,211178.593,0.650
"3","3018200",Brooklyn,E,"018200","182",BK28,Bensonhurst West,"4017",1781148.7270500001031905412673950195312,5730.2475346299997909227386116981506,165473.650,0.110
"3","3038200",Brooklyn,E,"038200","382",BK26,Gravesend,"4018",2526926.3764700000174343585968017578125,6175.1041973800001869676634669303894,234757.719,0.004
"3","3040200",Brooklyn,E,"040200","402",BK29,Bensonhurst East,"4017",2126179.9239699998870491981506347656250,5858.2718107099999542697332799434662,197527.518,0.984
"5","5010500",Staten Island,I,"010500","105",SI35,New Brighton-Silver Lake,"3903",8794153.0243900008499622344970703125000,12556.2707628000007389346137642860413,817003.565,0.881
"2","2020502",Bronx,E,"020502","205.02",BX36,University Heights-Morris Heights,"3707",1087823.7676599998958408832550048828125,4437.1821559700001671444624662399292,101063.570,1.000
"2","2040702",Bronx,E,"040702","407.02",BX05,Bedford Park-Fordham North,"3706",1956959.1407999999355524778366088867188,6195.8244202699997913441620767116547,181810.015,0.530
"2","2031800",Bronx,E,"031800","318",BX31,Allerton-Pelham Gardens,"3704",1919429.5016999999061226844787597656250,7249.4319324999996752012521028518677,178323.360,0.325
"2","2035000",Bronx,E,"035000","350",BX31,Allerton-Pelham Gardens,"3704",2066395.8365599999669939279556274414062,6357.0872159900000042398460209369659,191977.161,0.473
"2","2045800",Bronx,E,"045800","458",BX03,Eastchester-Edenwald-Baychester,"3702",2582516.4190699998289346694946289062500,6478.7871220999995784950442612171173,239926.940,0.356
"2","2046000",Bronx,E,"046000","460",BX03,Eastchester-Edenwald-Baychester,"3702",3096846.5631400002166628837585449218750,7510.8608313799995812587440013885498,287710.454,0.693
"5","5002900",Staten Island,E,"002900","29",SI37,Stapleton-Rosebank,"3903",5669716.0953500000759959220886230468750,10895.3457811000007495749741792678833,526736.212,0.991
"4","4010100",Queens,E,"010100","101",QN72,Steinway,"4101",1860062.5205200000200420618057250976562,5978.7631156999996164813637733459473,172807.647,0.579
"4","4009700",Queens,I,"009700","97",QN72,Steinway,"4101",2171669.7123599997721612453460693359375,6276.0060233399999560788273811340332,201757.252,0.903
"5","5013301",Staten Island,E,"013301","133.01",SI22,West New Brighton-New Brighton-St. George,"3903",721333.3529039999702945351600646972656,3426.1221672299998317612335085868835,67014.078,0.996
"2","2033800",Bronx,E,"033800","338",BX07,Bronxdale,"3704",1737175.1871400000527501106262207031250,5944.4247784700000920565798878669739,161391.131,0.994
"3","3116800",Brooklyn,E,"116800","1168",BK82,East New York,"4008",1549248.0589699998963624238967895507812,5447.5208915299999716808088123798370,143930.621,0.937
"3","3042500",Brooklyn,E,"042500","425",BK78,Bushwick South,"4002",1806379.8400699999183416366577148437500,5251.9396786300003441283479332923889,167819.437,0.559
"3","3038900",Brooklyn,E,"038900","389",BK78,Bushwick South,"4002",1753535.4113799999468028545379638671875,6785.3795661399999517016112804412842,162909.963,1.000
"3","3039100",Brooklyn,E,"039100","391",BK78,Bushwick South,"4002",1788881.4329999999608844518661499023438,6244.8336855799998375005088746547699,166193.745,0.849
"3","3087200",Brooklyn,E,"087200","872",BK91,East Flatbush-Farragut,"4010",1583318.2170200000982731580734252929688,5610.4117177300004186690784990787506,147095.444,0.884
"3","3087401",Brooklyn,E,"087401","874.01",BK60,Prospect Lefferts Gardens-Wingate,"4011",1405622.8777000000700354576110839843750,5380.1781209199998556869104504585266,130587.069,0.487
"3","3003300",Brooklyn,I,"003300","33",BK68,Fort Greene,"4004",1773979.5721100000664591789245605468750,6435.6036961099998734425753355026245,164809.131,1.000
"3","3072400",Brooklyn,I,"072400","724",BK58,Flatlands,"4009",2068970.1119200000539422035217285156250,6556.4123230200002581113949418067932,192213.625,0.796
"3","3094402",Brooklyn,E,"094402","944.02",BK58,Flatlands,"4009",1150874.2853399999439716339111328125000,4373.5559441300001708441413938999176,106919.740,0.792
"3","3110400",Brooklyn,I,"110400","1104",BK82,East New York,"4008",8007940.4197300001978874206542968750000,14967.9032836999995197402313351631165,743964.199,0.948
"3","3112200",Brooklyn,E,"112200","1122",BK85,East New York (Pennsylvania Ave),"4007",1747124.1277099999133497476577758789062,5931.0171089200002825236879289150238,162313.739,0.334
"4","4005200",Queens,E,"005200","52",QN53,Woodhaven,"4111",1405250.1311999999452382326126098632812,5321.9724429600000803475268185138702,130552.728,0.441
"4","4005400",Queens,E,"005400","54",QN56,Ozone Park,"4113",4492337.4744100002571940422058105468750,9474.2944122999997489387169480323792,417354.020,0.504
"3","3112000",Brooklyn,E,"112000","1120",BK82,East New York,"4008",1861982.5630900000687688589096069335938,5493.0456617800000458373688161373138,172984.532,0.233
"3","3095600",Brooklyn,E,"095600","956",BK50,Canarsie,"4009",2557813.9955199998803436756134033203125,8009.8331498199995621689595282077789,237628.755,0.969
"3","3098800",Brooklyn,E,"098800","988",BK50,Canarsie,"4009",1743233.0938500000629574060440063476562,5359.1978234899997914908453822135925,161951.848,0.505
"3","3099000",Brooklyn,E,"099000","990",BK50,Canarsie,"4009",1762100.8851699999067932367324829101562,5378.7542871300001934287138283252716,163704.651,0.001
"1","1022000",Manhattan,E,"022000","220",MN11,Central Harlem South,"3803",1882647.6935300000477582216262817382812,5691.5160609200001999852247536182404,174906.073,0.920
"3","3081600",Brooklyn,I,"081600","816",BK91,East Flatbush-Farragut,"4010",1933154.6163800000213086605072021484375,6080.4146798100000523845665156841278,179596.387,0.842
"1","1003100",Manhattan,I,"003100","31",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",2208671.8580000000074505805969238281250,7779.9037581399998089182190597057343,205194.113,1.000
"1","1018000",Manhattan,E,"018000","180",MN34,East Harlem North,"3804",2287541.1871600002050399780273437500000,6055.9140071800002260715700685977936,212522.348,1.000
"3","3049100",Brooklyn,E,"049100","491",BK90,East Williamsburg,"4001",2294137.4821700002066791057586669921875,7405.1088004299999738577753305435181,213133.985,0.842
"3","3050900",Brooklyn,E,"050900","509",BK72,Williamsburg,"4001",1526103.0658400000538676977157592773438,5020.2539401300000463379546999931335,141780.701,0.989
"2","2024502",Bronx,E,"024502","245.02",BX36,University Heights-Morris Heights,"3707",1071093.7161199999973177909851074218750,4205.9454592599995521595701575279236,99509.275,0.850
"3","3088400",Brooklyn,E,"088400","884",BK96,Rugby-Remsen Village,"4010",1797772.8550299999769777059555053710938,6494.4298769500001071719452738761902,167019.148,0.260
"1","1008900",Manhattan,I,"008900","89",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",1782674.1957100001163780689239501953125,5578.1409071099997163400985300540924,165617.645,1.000
